title,genre,episodes,score,img_url
Dead Heat,"['Action', 'Sports', 'Mecha', 'Sci-Fi']",1.0,5.55,https://cdn.myanimelist.net/images/anime/6/51885.jpg
Dallos Special,"['Action', 'Mecha', 'Sci-Fi']",1.0,5.55,https://cdn.myanimelist.net/images/anime/12/28390.jpg
Chou Kousoku Gran Doll,"['Action', 'Comedy', 'Mecha', 'School']",3.0,5.55,https://cdn.myanimelist.net/images/anime/6/51849.jpg
Chou Zenmairobo: Patrasche,"['Comedy', 'Historical', 'Mecha', 'Parody', 'Sci-Fi']",13.0,5.55,https://cdn.myanimelist.net/images/anime/3/60031.jpg
Cosmic Fantasy: Ginga Mehyou no Wana,"['Action', 'Sci-Fi', 'Space', 'Comedy', 'Romance', 'Fantasy']",1.0,5.55,https://cdn.myanimelist.net/images/anime/11/83228.jpg
Akai Hayate,"['Action', 'Martial Arts', 'Super Power']",4.0,5.55,https://cdn.myanimelist.net/images/anime/1926/94933.jpg
Asa ga Kuru mae ni: Sasurai Version,"['Romance', 'Music']",1.0,5.55,https://cdn.myanimelist.net/images/anime/2/58591.jpg
Jewelpet Twinkle☆,"['Fantasy', 'Magic', 'School', 'Shoujo']",52.0,7.53,https://cdn.myanimelist.net/images/anime/12/73943.jpg
Hime-chan no Ribbon,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",61.0,7.53,https://cdn.myanimelist.net/images/anime/4/46021.jpg
High School DxD,"['Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']",12.0,7.53,https://cdn.myanimelist.net/images/anime/2/32527.jpg
Hetalia: The World Twinkle Extra Disc,"['Comedy', 'Historical', 'Parody']",1.0,7.53,https://cdn.myanimelist.net/images/anime/10/77986.jpg
Hetalia: The Beautiful World Extra Disc,"['Comedy', 'Historical', 'Parody']",1.0,7.53,https://cdn.myanimelist.net/images/anime/2/58297.jpg
Grimm Masterpiece Theater,"['Adventure', 'Comedy', 'Kids', 'Magic', 'Fantasy']",24.0,7.53,https://cdn.myanimelist.net/images/anime/1562/96991.jpg
Future GPX Cyber Formula Saga,"['Drama', 'Sci-Fi', 'Shounen', 'Sports']",8.0,7.53,https://cdn.myanimelist.net/images/anime/1344/93011.jpg
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",1.0,7.53,https://cdn.myanimelist.net/images/anime/1239/96949.jpg
Doraemon (2005),"['Sci-Fi', 'Comedy', 'Kids', 'Shounen']",,7.53,https://cdn.myanimelist.net/images/anime/6/23935.jpg
Darker than Black: Ryuusei no Gemini,"['Action', 'Sci-Fi', 'Mystery', 'Super Power']",12.0,7.53,https://cdn.myanimelist.net/images/anime/11/50373.jpg
Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"['Action', 'Mystery', 'Horror', 'Psychological']",12.0,7.53,https://cdn.myanimelist.net/images/anime/10/80931.jpg
City Hunter Movie: Shinjuku Private Eyes,"['Action', 'Mystery', 'Comedy', 'Shounen']",1.0,7.53,https://cdn.myanimelist.net/images/anime/1416/97388.jpg
CLAMP in Wonderland 2,"['Action', 'Fantasy', 'Magic', 'Comedy', 'Romance', 'Music', 'Drama']",1.0,7.53,https://cdn.myanimelist.net/images/anime/9/59503.jpg
Chou Denji Machine Voltes V,"['Action', 'Sci-Fi', 'Adventure', 'Drama', 'Mecha', 'Shounen']",40.0,7.53,https://cdn.myanimelist.net/images/anime/10/57603.jpg
Wanna Be a Tuna,['Music'],1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/10/88649.jpg
Usakame Special,"['Comedy', 'Sports', 'Shounen']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/9/83507.jpg
Transformers: Robot Masters,['Mecha'],2.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/2/19138.jpg
Tonpei to Sarukichi,['Military'],1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/4/85236.jpg
R20: Ginga Kuukou,['Sci-Fi'],1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/12/72832.jpg
Tansa Quest!,"['Fantasy', 'School']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/11/82036.jpg
Kamiusagi Rope x au Collaboration,"['Slice of Life', 'Comedy']",6.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/5/38517.jpg
"Kamaishi no ""Kiseki"": Inochi wo Mamoru Tokubetsu Jugyou",['Drama'],1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/4/72372.jpg
Garo: Honoo no Kokuin - Yurugaro,"['Comedy', 'Fantasy', 'Parody']",23.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/4/83505.jpg
Hit wo Nerae!,"['Comedy', 'Ecchi']",8.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/10/75237.jpg
Cosmos Pink Shock,"['Comedy', 'Parody', 'Sci-Fi', 'Space']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/6/34821.jpg
Boku wa Konomama Kaeranai,"['Drama', 'Romance', 'Shounen Ai']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/1/1216.jpg
Chein Kuro-Nikuru!!,"['Comedy', 'Parody']",12.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/11/83833.jpg
Bakuten Shoot Beyblade,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Sports', 'Shounen']",51.0,6.79,https://cdn.myanimelist.net/images/anime/11/21118.jpg
Blame! Prologue,"['Action', 'Mecha', 'Sci-Fi']",2.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/11/5599.jpg
Circuit Angel: Ketsui no Starting Grid,"['Action', 'Sports']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/12/24676.jpg
Bermuda Triangle: Colorful Pastrale,"['Music', 'Fantasy']",12.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/1449/93947.jpg
Ace wo Nerae! 2,"['Drama', 'Shoujo', 'Sports']",13.0,6.79,https://cdn.myanimelist.net/images/anime/6/71785.jpg
Baku Tech! Bakugan Gachi Special,"['Action', 'Game', 'Shounen']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/9/81066.jpg
Are wa Dare?,['Kids'],1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/9/71578.jpg
Arabian Nights: Sindbad no Bouken,"['Action', 'Adventure', 'Fantasy']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/1176/100506.jpg
Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,['Romance'],1.0,6.8,https://cdn.myanimelist.net/images/anime/10/75984.jpg
Touken Ranbu: Hanamaru - Makuai Kaisouroku,"['Action', 'Slice of Life', 'Comedy', 'Historical', 'Drama', 'Fantasy']",1.0,6.8,https://cdn.myanimelist.net/images/anime/6/87948.jpg
Anime Tenchou Movie,"['Action', 'Parody']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/11/27282.jpg
Teekyuu 2,"['Comedy', 'School', 'Shounen', 'Sports']",12.0,6.8,https://cdn.myanimelist.net/images/anime/8/73504.jpg
Amakage,"['Music', 'Fantasy']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/1158/91249.jpg
Al Caral no Isan,"['Sci-Fi', 'Space', 'Seinen']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/12/13281.jpg
Ake-Vono,"['Dementia', 'Music']",1.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/1475/101665.jpg
Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,"['Comedy', 'School']",1.0,6.8,https://cdn.myanimelist.net/images/anime/8/24936.jpg
Sukitte Ii na yo.: Mei and Marshmallow,"['Romance', 'School', 'Shoujo']",10.0,6.8,https://cdn.myanimelist.net/images/anime/7/46551.jpg
Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,"['Comedy', 'School']",1.0,6.8,https://cdn.myanimelist.net/images/anime/6/28330.jpg
Wakusei Daikaiju Negadon,"['Action', 'Fantasy', 'Mecha', 'Military', 'Sci-Fi', 'Space']",1.0,5.57,https://cdn.myanimelist.net/images/anime/2/4606.jpg
Trust,['Music'],1.0,5.57,https://cdn.myanimelist.net/images/anime/6/88456.jpg
Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,"['Action', 'Sci-Fi']",1.0,5.57,https://cdn.myanimelist.net/images/anime/11/60583.jpg
The Gakuen Choujo-tai,"['Action', 'Demons', 'Shoujo', 'Super Power']",1.0,5.57,https://cdn.myanimelist.net/images/anime/10/34829.jpg
The Aurora: Umi no Aurora,"['Adventure', 'Sci-Fi']",1.0,5.57,https://cdn.myanimelist.net/images/anime/1021/94476.jpg
Souseiki,['Parody'],1.0,5.57,https://cdn.myanimelist.net/images/anime/10/5777.jpg
Such a Good Place to Die,['Dementia'],1.0,5.57,https://cdn.myanimelist.net/images/anime/9/83552.jpg
Sotsugyou M: Ore-tachi no Carnival,"['Drama', 'School']",2.0,5.57,https://cdn.myanimelist.net/images/anime/11/3755.jpg
Rakugaki Picasso,['Music'],1.0,5.57,https://cdn.myanimelist.net/images/anime/4/62599.jpg
Robocar Poli,"['Kids', 'Cars', 'Comedy']",26.0,5.57,https://cdn.myanimelist.net/images/anime/2/76801.jpg
Pink Mizu Dorobou Ame Dorobou,"['Action', 'Comedy', 'Fantasy', 'Shounen']",1.0,5.57,https://cdn.myanimelist.net/images/anime/1056/96462.jpg
Peng You Town,"['Kids', 'Slice of Life']",1.0,5.57,https://cdn.myanimelist.net/images/anime/5/18618.jpg
Mini Moni the TV,['Comedy'],15.0,5.57,https://cdn.myanimelist.net/images/anime/7/7500.jpg
Mayonaka wa Junketsu,"['Action', 'Music']",1.0,5.57,https://cdn.myanimelist.net/images/anime/3/58475.jpg
Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,"['Action', 'Fantasy', 'Police', 'Vampire']",1.0,5.58,https://cdn.myanimelist.net/images/anime/1490/104552.jpg
Jakusansei Million Arthur: Forever Kakusansei Million Arthur,"['Comedy', 'Parody', 'Ecchi', 'Fantasy']",1.0,5.57,https://cdn.myanimelist.net/images/anime/12/88104.jpg
Galerians: Rion,"['Adventure', 'Drama', 'Horror', 'Military', 'Mystery', 'Psychological', 'Sci-Fi', 'Shounen', 'Supernatural']",3.0,5.57,https://cdn.myanimelist.net/images/anime/11/38577.jpg
Saijaku Muhai no Bahamut,"['Action', 'Harem', 'Supernatural', 'Romance', 'Ecchi', 'Fantasy', 'Mecha', 'School']",12.0,6.8,https://cdn.myanimelist.net/images/anime/12/76664.jpg
Re-Kan!,"['Comedy', 'Supernatural', 'School', 'Seinen']",13.0,6.8,https://cdn.myanimelist.net/images/anime/11/72544.jpg
Pokemon: Mewtwo - Kakusei e no Prologue,"['Adventure', 'Fantasy', 'Kids']",1.0,6.8,https://cdn.myanimelist.net/images/anime/10/69025.jpg
Penguin Musume♥Heart,"['Comedy', 'Ecchi', 'School', 'Slice of Life']",22.0,6.8,https://cdn.myanimelist.net/images/anime/2/8270.jpg
No Game No Life Specials,"['Ecchi', 'Fantasy', 'Game']",6.0,6.8,https://cdn.myanimelist.net/images/anime/7/71783.jpg
Needless+: Saint Lily Gakuen no Himitsu,"['Comedy', 'Ecchi', 'School', 'Seinen']",12.0,6.8,https://cdn.myanimelist.net/images/anime/12/17467.jpg
BUCK-TICK x HAL,['Music'],4.0,5.57,https://cdn.myanimelist.net/images/anime/1077/95867.jpg
Moyashimon: Kin Gekijou Deluxe,['Comedy'],4.0,6.8,https://cdn.myanimelist.net/images/anime/5/25163.jpg
Break Go!Ga!,"['Game', 'Shounen']",1.0,5.57,https://cdn.myanimelist.net/images/anime/12/89474.jpg
Mobile Suit Gundam MS IGLOO: The Hidden One Year War,"['Mecha', 'Military', 'Sci-Fi', 'Space']",3.0,6.8,https://cdn.myanimelist.net/images/anime/4/4730.jpg
Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,"['Sci-Fi', 'Adventure', 'Drama']",1.0,6.8,https://cdn.myanimelist.net/images/anime/4/17369.jpg
Youkoso Japari Park,"['Adventure', 'Comedy', 'Fantasy']",,5.58,https://cdn.myanimelist.net/images/anime/1449/95853.jpg
Vanquished Queens Specials,['Ecchi'],4.0,5.58,https://cdn.myanimelist.net/images/anime/8/48913.jpg
Mayonaka no Occult Koumuin,"['Mystery', 'Demons', 'Supernatural', 'Fantasy', 'Shoujo']",12.0,6.8,https://cdn.myanimelist.net/images/anime/1859/100448.jpg
Michi (Movie),"['Slice of Life', 'Drama']",4.0,6.8,https://cdn.myanimelist.net/images/anime/5/70897.jpg
Tsubo,['Fantasy'],1.0,5.58,https://cdn.myanimelist.net/images/anime/4/84440.jpg
Toho Cinemas x Pokemon Go,['Comedy'],2.0,5.58,https://cdn.myanimelist.net/images/anime/10/89069.jpg
"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no Ja!","['Adventure', 'Demons', 'Romance', 'Fantasy']",1.0,6.8,https://cdn.myanimelist.net/images/anime/2/47281.jpg
Sonoda,['Slice of Life'],1.0,5.58,https://cdn.myanimelist.net/images/anime/1326/102260.jpg
Sugio: Mori de Koi wo Shite,['Comedy'],3.0,5.58,https://cdn.myanimelist.net/images/anime/8/76608.jpg
Rinkaku,"['Dementia', 'Horror', 'Music']",1.0,5.58,https://cdn.myanimelist.net/images/anime/12/50283.jpg
Ribbon,['Music'],1.0,5.58,https://cdn.myanimelist.net/images/anime/6/85371.jpg
Otsuki-sama to Oujo,['Fantasy'],1.0,5.58,https://cdn.myanimelist.net/images/anime/11/60689.jpg
Otona no Bouguya-san (Rimen),"['Comedy', 'Ecchi', 'Fantasy']",3.0,5.58,https://cdn.myanimelist.net/images/anime/1191/99230.jpg
Original,['Music'],1.0,5.58,https://cdn.myanimelist.net/images/anime/13/88923.jpg
Noel no Fushigi na Bouken,"['Adventure', 'Comedy', 'Fantasy']",1.0,5.58,https://cdn.myanimelist.net/images/anime/4/25787.jpg
Minarai Chameleon,"['Music', 'Comedy', 'Kids']",1.0,5.57,https://cdn.myanimelist.net/images/anime/13/23844.jpg
Mirai Koushi Harima SACLA,"['Sci-Fi', 'Music']",1.0,5.58,https://cdn.myanimelist.net/images/anime/4/56911.jpg
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,"['Action', 'Adventure', 'Fantasy']",1.0,5.58,https://cdn.myanimelist.net/images/anime/8/26903.jpg
Teinenpi Shoujo Haiji,['Comedy'],8.0,5.58,https://cdn.myanimelist.net/images/anime/3/20810.jpg
100%,['Drama'],1.0,5.57,https://cdn.myanimelist.net/images/anime/4/17650.jpg
Peeping Life 5.0ch,"['Comedy', 'Slice of Life']",10.0,5.58,https://cdn.myanimelist.net/images/anime/4/52931.jpg
Biohazard 4D-Executer,"['Action', 'Adventure', 'Military', 'Horror']",1.0,5.57,https://cdn.myanimelist.net/images/anime/2/11616.jpg
Doudou,['Fantasy'],2.0,5.57,https://cdn.myanimelist.net/images/anime/8/37559.jpg
Koukyousei Million Arthur,"['Game', 'Music', 'Fantasy']",1.0,5.57,https://cdn.myanimelist.net/images/anime/1501/94814.jpg
Nissin Men-nashi Donbei x Himote House,['Comedy'],4.0,5.57,https://cdn.myanimelist.net/images/anime/1282/97863.jpg
Onara Gorou,['Comedy'],13.0,5.57,https://cdn.myanimelist.net/images/anime/2/79963.jpg
Mahoutsukai ni Taisetsu na Koto,"['Slice of Life', 'Drama', 'Magic', 'Shounen']",12.0,6.8,https://cdn.myanimelist.net/images/anime/13/2597.jpg
Lupin III: Napoleon no Jisho wo Ubae,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",1.0,6.8,https://cdn.myanimelist.net/images/anime/13/61695.jpg
Kujira no Kora wa Sajou ni Manabu!,"['Mystery', 'Comedy', 'Drama', 'Fantasy', 'School', 'Shoujo']",2.0,6.8,https://cdn.myanimelist.net/images/anime/1857/90626.jpg
Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,"['Sci-Fi', 'Space', 'Comedy']",1.0,5.57,https://cdn.myanimelist.net/images/anime/5/61647.jpg
Koro no Dai Sanpo,['Adventure'],1.0,6.8,https://cdn.myanimelist.net/images/anime/8/16252.jpg
Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,"['Action', 'Comedy', 'Drama', 'Romance', 'Martial Arts', 'Samurai']",1.0,6.8,https://cdn.myanimelist.net/images/anime/1994/97587.jpg
Cosmo Police Justy,"['Action', 'Space', 'Super Power', 'Supernatural', 'Sci-Fi', 'Shounen']",1.0,5.55,https://cdn.myanimelist.net/images/anime/11/54771.jpg
Bulg-eunmae,"['Super Power', 'Martial Arts']",1.0,5.55,https://cdn.myanimelist.net/images/anime/12/11531.jpg
Gaza: Changing the World,"['Drama', 'Supernatural']",1.0,5.55,https://cdn.myanimelist.net/images/anime/10/78222.jpg
Jigoku Sensei Nube: Kyoufu no Natsuyasumi!! Ayashi no Umi no Densetsu!,"['Action', 'Horror', 'School', 'Shounen', 'Supernatural']",1.0,6.8,https://cdn.myanimelist.net/images/anime/9/21282.jpg
Kikou Senki Dragonar,"['Sci-Fi', 'Adventure', 'Space', 'Mecha']",48.0,6.8,https://cdn.myanimelist.net/images/anime/13/11236.jpg
Jigoku Sensei Nube: Gozen 0 Ji Nube Shisu!,"['Adventure', 'Comedy', 'Horror', 'Supernatural', 'School', 'Shounen']",1.0,6.8,https://cdn.myanimelist.net/images/anime/3/74743.jpg
Jewelpet Kira☆Deco!,"['Fantasy', 'Magic', 'Shoujo']",52.0,6.8,https://cdn.myanimelist.net/images/anime/12/37643.jpg
Namake Gitsune,[],1.0,5.55,https://cdn.myanimelist.net/images/anime/7/84496.jpg
Hyakko OVA,['Comedy'],1.0,6.8,https://cdn.myanimelist.net/images/anime/1628/98051.jpg
Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,"['Fantasy', 'Comedy', 'Shoujo']",1.0,6.8,https://cdn.myanimelist.net/images/anime/6/7731.jpg
Rinshi!! Ekoda-chan,"['Slice of Life', 'Comedy', 'Seinen']",11.0,5.55,https://cdn.myanimelist.net/images/anime/1953/95142.jpg
Hand Maid May: Akiramemasen,"['Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Ecchi']",1.0,6.8,https://cdn.myanimelist.net/images/anime/3/34485.jpg
Humanoid Girl,['Music'],1.0,5.54,https://cdn.myanimelist.net/images/anime/8/87216.jpg
Happiness!: Watarase Jun no Kareinaru Ichinichi,"['Comedy', 'Fantasy']",1.0,6.8,https://cdn.myanimelist.net/images/anime/5/58187.jpg
Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,"['Kids', 'Magic', 'Fantasy', 'Shoujo']",1.0,6.8,https://cdn.myanimelist.net/images/anime/13/74804.jpg
Glass no Usagi,['Historical'],1.0,6.8,https://cdn.myanimelist.net/images/anime/1188/94727.jpg
Kakushin,"['Music', 'Shounen Ai']",1.0,5.54,https://cdn.myanimelist.net/images/anime/11/88880.jpg
Itsumo Kokoro ni Ho,"['Music', 'Slice of Life']",1.0,5.54,https://cdn.myanimelist.net/images/anime/6/82101.jpg
Karadasagashi,"['Horror', 'School', 'Shounen']",10.0,5.54,https://cdn.myanimelist.net/images/anime/7/87141.jpg
Gakuen Heaven: Hamu Hamu Heaven,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen Ai']",12.0,6.8,https://cdn.myanimelist.net/images/anime/6/8415.jpg
eX-Driver,"['Action', 'Adventure', 'Cars', 'Comedy', 'Sci-Fi', 'Shounen']",6.0,6.8,https://cdn.myanimelist.net/images/anime/8/26197.jpg
Dragon Crisis!,"['Action', 'Magic', 'Romance', 'School', 'Seinen', 'Supernatural']",12.0,6.79,https://cdn.myanimelist.net/images/anime/8/50311.jpg
Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,"['Military', 'Historical', 'Romance', 'Fantasy', 'Josei']",1.0,6.8,https://cdn.myanimelist.net/images/anime/1254/92978.jpg
Chou Robot Seimeitai Transformers Micron Densetsu,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']",52.0,6.8,https://cdn.myanimelist.net/images/anime/1231/104729.jpg
Captain Tsubasa: Asu ni Mukatte Hashire!,"['Action', 'Sports', 'Shounen']",1.0,6.8,https://cdn.myanimelist.net/images/anime/11/73342.jpg
C³: Rikan Gakkou Confussion!,"['Action', 'Comedy', 'Supernatural', 'Ecchi', 'School']",1.0,6.8,https://cdn.myanimelist.net/images/anime/8/79351.jpg
Boku wa Tomodachi ga Sukunai Episode 0,"['Slice of Life', 'Comedy', 'Romance', 'School']",1.0,6.8,https://cdn.myanimelist.net/images/anime/8/30097.jpg
Arad Senki: Slap Up Party,"['Action', 'Adventure', 'Comedy', 'Fantasy']",26.0,6.8,https://cdn.myanimelist.net/images/anime/9/20760.jpg
Bakumatsu no Spasibo,['Historical'],1.0,6.8,https://cdn.myanimelist.net/images/anime/11/71979.jpg
Kubbe no Ongakukai,"['Music', 'Fantasy']",2.0,5.54,https://cdn.myanimelist.net/images/anime/9/80649.jpg
Isekai Cheat Magician,"['Action', 'Adventure', 'Fantasy']",12.0,5.53,https://cdn.myanimelist.net/images/anime/1282/102248.jpg
Shoumetsu Toshi,"['Action', 'Adventure', 'Mystery', 'Drama', 'Fantasy']",12.0,5.52,https://cdn.myanimelist.net/images/anime/1022/98071.jpg
Time for Christmas,['Music'],1.0,5.52,https://cdn.myanimelist.net/images/anime/8/81558.jpg
Yuu no Mahou,['Music'],1.0,5.52,https://cdn.myanimelist.net/images/anime/11/78758.jpg
Mochi Mochi no Ki,['Kids'],1.0,5.51,https://cdn.myanimelist.net/images/anime/6/71634.jpg
Ookami wa Ookamida,['Fantasy'],1.0,5.51,https://cdn.myanimelist.net/images/anime/1090/92231.jpg
"Ai think so,",['Music'],1.0,5.5,https://cdn.myanimelist.net/images/anime/11/77036.jpg
Kipling Jr.,['Comedy'],1.0,5.5,https://cdn.myanimelist.net/images/anime/11/17806.jpg
Ikiteirutte Subarashii!,['Kids'],1.0,5.5,https://cdn.myanimelist.net/images/anime/7/71598.jpg
Monkey Punch no Sekai: Alice,"['Action', 'Comedy', 'Ecchi']",1.0,5.5,https://cdn.myanimelist.net/images/anime/2/6246.jpg
Sushi Ninja,"['Action', 'Comedy', 'Fantasy']",3.0,5.5,https://cdn.myanimelist.net/images/anime/3/64109.jpg
Apartment!,"['Slice of Life', 'Comedy']",1.0,5.49,https://cdn.myanimelist.net/images/anime/9/23993.jpg
Big Order (TV),"['Action', 'Shounen', 'Super Power']",10.0,5.49,https://cdn.myanimelist.net/images/anime/3/79913.jpg
Start no Aizu,['Music'],1.0,5.48,https://cdn.myanimelist.net/images/anime/1701/95346.jpg
Virtual-san wa Miteiru,"['Comedy', 'Music']",12.0,5.48,https://cdn.myanimelist.net/images/anime/1429/98554.jpg
Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,"['Music', 'School', 'Shoujo']",1.0,6.8,https://cdn.myanimelist.net/images/anime/7/69345.jpg
ACCA: 13-ku Kansatsu-ka Specials,"['Slice of Life', 'Seinen']",6.0,6.8,https://cdn.myanimelist.net/images/anime/11/86168.jpg
Shinano Mainichi Shinbun,['Slice of Life'],1.0,5.49,https://cdn.myanimelist.net/images/anime/5/64593.jpg
3D Kanojo: Real Girl,"['Romance', 'School', 'Shoujo']",12.0,6.8,https://cdn.myanimelist.net/images/anime/1327/93616.jpg
AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,"['Adventure', 'Fantasy', 'Kids']",26.0,6.8,https://cdn.myanimelist.net/images/anime/3/65297.jpg
Prism,['Music'],1.0,5.51,https://cdn.myanimelist.net/images/anime/1476/90743.jpg
WXIII Kidou Keisatsu Patlabor,"['Sci-Fi', 'Police', 'Mecha']",1.0,6.8100000000000005,https://cdn.myanimelist.net/images/anime/1/1290.jpg
Working'!! Announcement Specials,['Comedy'],2.0,6.8100000000000005,https://cdn.myanimelist.net/images/anime/12/28941.jpg
"Urusei Yatsura: Haru da, Tobidase!","['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Drama', 'Romance']",1.0,6.8100000000000005,https://cdn.myanimelist.net/images/anime/10/88001.jpg
Tonagura!,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'School']",13.0,6.8100000000000005,https://cdn.myanimelist.net/images/anime/1/1218.jpg
